spelt		2
spencer		1
spend		75
spend'st		2
spendest		1
spending		3
spends		4
spendthrift		2
spent		106
sperato		1
spero		1
sperr		1
spher'd		2
sphere		16
sphered		1
spheres		14
spherical		3
sphery		1
sphinx		1
spice		3
spiced		1
spicery		1
spices		7
spider		13
spider's		1
spider-like		2
spiders		4
spied		8
spies		16
spieth		1
spightfully		1
spigot		2
spill		6
spill'd		3
spilling		1
spills		2
spilt		8
spilth		1
spin		5
spinii		1
spinners		2
spinster		1
spinsters		2
spire		1
spirit		353
spirit's		1
spirit-stirring		1
spirited		1
spiritless		2
spirits		170
spiritual		6
spiritualty		2
spirt		1
spit		32
spital		3
spital-house		1
spite		74
spited		1
spiteful		4
spites		4
spits		7
spitted		1
spitting		1
splay		1
spleen		40
spleenful		2
spleens		4
spleeny		1
splendour		3
splenitive		1
splinter		3
splinter'd		1
splinters		1
split		21
split'st		1
splits		3
splitted		4
splitting		4
spoil		36
spoil'd		9
spoils		17
spok'st		4
spoke		173
spoken		69
spokes		3
spokesman		1
sponge		5
spongy		5
spoon		8
spoon-meat		2
spoons		4
sport		153
sportful		5
sporting-place		2
sportive		4
sports		12
spot		13
spotless		8
spots		11
spotted		14
spousal		3
spouse		5
spout		7
spouting		1
spouts		5
sprag		1
sprang		1
sprang'st		2
sprat		1
sprawl		2
sprawl'st		1
spray		1
sprays		5
spread		33
spreading		3
spreads		2
sprightful		1
sprightly		6
sprigs		1
spring		84
spring-time		3
springe		2
springes		1
springeth		1
springhalt		1
springing		1
springs		17
springtime		1
sprinkle		3
sprinkles		1
sprite		9
sprited		1
spritely		4
sprites		14
spriting		1
sprout		1
spruce		3
sprung		11
spun		3
spur		39
spurio		2
spurn		28
spurn'd		1
spurns		8
spurr'd		4
spurring		4
spurs		18
spy		29
spy'st		1
spy?-come		1
spying		2
squabble		1
squadron		1
squadrons		3
squand'red		1
squand'ring		1
squar'd		2
squar'st		1
square		14
squarer		1
squares		2
squash		3
squeak		2
squeaking		1
squeal		1
squealing		1
squeezes		1
squeezing		2
squele		1
squier		4
squints		1
squiny		1
squire		18
squire's		2
squire-like		1
squires		7
squirrel		2
squirrel's		1
st		2
stab		21
stabb'd		19
stabb'dst		1
stabbed		2
stabbing		7
stable		10
stableness		2
stables		3
stablish		1
stablishment		1
stabs		27
staff		49
stafford		29
stafford's		2
staffords		2
staffordshire		1
stag		6
stag'd		1
stage		59
stages		1
stagger		4
staggering		1
staggers		4
stags		3
staid		1
staider		1
stain		48
stain'd		31
stained		7
staines		2
staineth		4
staining		1
stainless		2
stains		8
stair		3
stair-work		1
stairs		14
stake		26
stakes		3
stale		32
stale't		1
staled		1
stalk		8
stalking-horse		1
stalks		2
stall		4
stall'd		1
stalling		1
stalls		6
stamford		1
stammer		1
stamp		29
stamp'd		8
stamped		3
stamps		6
stanch		2
stanchless		1
stand		650
stand'st		19
stand-under		1
standard		8
standards		3
stander-by		1
standers		3
standers-by		4
standest		2
standeth		4
standing		34
standing-bed		1
standing-bowls		1
stands		183
staniel		1
stanley		71
stanley's		1
stanze		1
stanzo		1
stanzos		2
staple		1
staples		2
star		60
star'd		1
star-blasting		1
star-cross'd		1
star-light		1
star-like		2
stare		13
stared		2
stares		3
staring		5
starings		1
stark		9
stark-nak'd		1
starkly		1
starlight		2
starling		1
starr'd		1
starry		1
stars		95
start		39
start'st		1
start-up		1
started		7
starting		9
startingly		1
startle		2
startles		3
starts		18
starv'd		9
starve		20
starved		8
starvelackey		1
starveling		20
starveth		1
starving		1
state		429
state's		4
state-statues		1
statelier		1
stately		9
states		22
statesman		3
statesmen		1
statilius		1
station		8
statist		1
statists		1
statue		22
statues		3
stature		4
statures		1
statute		5
statute-caps		2
statutes		13
stave's		1
staves		11
stay		514
stay'd		44
stay'st		1
stayed		2
stayest		1
staying		13
stays		43
stead		19
steaded		1
steadfast-gazing		1
steadier		1
steads		4
steal		96
stealer		3
stealers		2
stealing		16
steals		16
stealth		15
stealthy		1
steed		24
steed's		1
steeds		21
steel		100
steel'd		3
steeled		7
steely		2
steep		14
steep'd		11
steep-down		1
steep-up		1
steeped		1
steeple		2
steeples		2
steeps		1
steepy		2
steer		5
steer'd		1
steerage		1
steering		1
steers		2
stelled		2
stem		4
stemming		1
stench		4
step		35
step-dame		3
stepdame		1
stephano		97
stephen		6
stepmothers		2
stepp'd		8
stepping		1
steps		40
sterile		5
sterility		2
sterling		3
stern		36
stern'st		1
sternage		1
sterner		2
sternest		1
sternness		1
steterat		3
stew		2
stew'd		7
steward		73
stewards		1
stewardship		4
stewed		1
stews		3
stick		33
stick'st		4
sticking		4
sticking-place		2
stickler-like		1
sticks		10
stiff		15
stiff-borne		1
stiffen		1
stiffly		1
stifle		3
stifled		4
stifles		1
stigmatic		3
stigmatical		1
stile		2
stile-a		2
still		664
still'd		1
still-born		1
still-breeding		1
still-closing		1
still-discordant		1
still-lasting		1
still-piecing		1
still-soliciting		1
still-stand		1
still-vex'd		1
still-waking		1
stiller		1
stillest		1
stillness		5
stilly		1
sting		36
stinging		4
stingless		1
stings		15
stink		5
stinking		11
stinkingly		1
stinks		1
stint		5
stinted		2
stints		1
stir		96
stir!-and		1
stirr'd		15
stirred		1
stirrer		1
stirrers		2
stirreth		1
stirring		26
stirrup		5
stirrups		1
stirs		21
stitchery		1
stitches		1
stithied		1
stithy		1
stoccadoes		1
stoccata		1
stock		34
stock'd		1
stock-fish		1
stock-fishes		1
stock-punish'd		1
stockfish		2
stocking		1
stockings		18
stockish		1
stocks		30
stoics		1
stokesly		1
stol'n		67
stol'st		1
stole		24
stolen		5
stolest		1
stomach		50
stomach-qualm'd		1
stomachers		3
stomaching		2
stomachs		19
ston'd		2
stone		85
stone's		2
stone-bow		1
stone-hard		1
stone-still		2
stonecutter		1
stones		86
stonish		1
stony		8
stony-hearted		1
stood		107
stool		18
stools		3
stoop		43
stoop'd		6
stooping		8
stoops		3
stop		107
stope		1
stopp'd		35
stopped		2
stopping		3
stops		20
stor'd		5
store		54
store's		1
storehouse		3
storehouses		1
stores		1
stories		5
storm		81
storm-beaten		1
stormed		1
storming		1
storms		21
stormy		4
story		93
stoup		3
stoups		1
stout		19
stouter		1
stoutly		3
stoutness		3
stover		1
stow'd		3
stowage		1
stowed		2
strachy		1
stragglers		1
straggling		1
straight		215
straight-pight		1
straightest		1
straightway		8
strain		35
strain'd		7
strained		2
straining		4
strains		10
strait		12
straited		2
straiter		1
straitly		1
straitness		1
straits		1
strand		4
strange		298
strange-achieved		1
strange-disposed		1
strangely		32
strangely-visited		1
strangeness		11
stranger		53
stranger'd		1
stranger-march		2
strangers		26
strangest		6
strangle		7
strangled		6
strangler		1
strangles		2
strangling		2
strappado		1
straps		2
stratagem		16
stratagems		7
stratford		2
strato		15
straw		23
straw-colour		1
strawberries		4
strawberry		1
straws		7
strawy		1
stray		16
stray'd		4
straying		4
strays		5
streak		1
streak'd		2
streaks		4
stream		49
streamers		1
streaming		1
streams		15
streching		1
street		184
streets		76
strength		147
strength'ned		3
strength'ning		1
strength's		1
strengthen		10
strengthened		3
strengthless		2
strengths		9
stretch		21
stretch'd		13
stretch'd-out		1
stretch-mouth'd		1
stretched		1
stretches		4
stretching		1
strew		16
strew'd		11
strew'st		1
strewing		2
strewings		1
strewments		1
stricken		1
strict		16
stricter		1
strictest		1
strictly		1
stricture		1
stride		6
strides		3
striding		1
strife		59
strifes		2
strik'st		2
strike		172
strikers		1
strikes		54
strikest		2
striking		11
string		9
stringless		1
strings		15
strip		6
stripes		4
stripling		2
striplings		1
stripp'd		5
stripping		1
striv'st		1
strive		39
strives		14
striving		9
strok'st		1
stroke		50
strokes		29
strond		2
stronds		1
strong		225
strong'st		2
strong-barr'd		1
strong-bas'd		1
strong-bonded		1
strong-fram'd		1
strong-jointed		1
strong-knit		2
strong-ribb'd		1
strong-wing'd		1
stronger		42
strongest		6
strongly		34
strooke		1
strossers		2
strove		5
strown		2
stroy'd		1
struck		85
struck'st		1
strucken		8
struggle		2
struggles		2
struggling		3
strumpet		33
strumpet's		3
strumpeted		3
strumpets		1
strung		2
strut		5
struts		1
strutted		1
strutting		2
stubble		2
stubborn		24
stubborn-chaste		1
stubborn-hard		1
stubbornest		1
stubbornly		1
stubbornness		3
stuck		24
studded		1
student		6
students		1
studied		16
studies		15
studious		2
studiously		1
studs		1
study		72
study's		3
studying		3
stuff		63
stuff'd		17
stuffing		1
stuffing--well		1
stuffs		3
stumble		12
stumbled		4
stumblest		1
stumbling		5
stumbling-blocks		2
stump		1
stumps		5
stung		7
stupefy		1
stupid		2
stupified		2
stuprum		1
sturdy		1
sty		5
styga		1
stygian		1
styl'd		2
style		28
styx		4
su'd		1
su'd-for		1
sub		1
subcontracted		1
subdu'd		19
subdue		13
subdued		8
subduements		2
subdues		5
subduing		1
subject		119
subject's		4
subjected		2
subjection		7
subjects		73
submerg'd		1
submission		15
submissive		4
submit		14
submits		1
submitting		1
suborn		2
suborn'd		8
subornation		4
suborned		2
subscrib'd		7
subscribe		15
subscribed		1
subscribes		6
subscription		1
subsequent		1
subsidies		2
subsidy		3
subsist		2
subsisting		2
substance		47
substances		4
substantial		6
substitute		14
substituted		2
substitutes		6
substitution		2
subtile		1
subtilly		1
subtle		32
subtle-potent		1
subtle-witted		1
subtleties		3
subtlety		2
subtly		2
subtractors		1
suburbs		9
subversion		1
subverts		1
succedant		2
succeed		17
succeeded		1
succeeders		2
succeeding		8
succeeds		5
success		68
successantly		1
successes		2
successful		6
successfully		6
succession		25
successive		5
successively		4
successor		2
successors		2
succour		14
succours		3
such		1666
such-a-one		1
such-a-one's		1
such-like		5
suck		30
suck'd		8
suck'dst		3
sucking		6
suckle		2
sucks		5
sudden		92
suddenly		62
sue		32
sued		5
suerly		1
sues		7
sueth		1
suff'rance		4
suff'red		5
suff'ring		6
suffer		99
suffer'd		24
suffer'st		2
suffer't		1
sufferance		29
sufferances		1
suffered		10
suffering		11
suffers		13
suffic'd		4
suffice		16
suffice-that		1
sufficed		2
suffices		1
sufficeth		9
sufficiency		6
sufficient		20
sufficiently		3
sufficing		1
sufficit		2
suffigance		2
suffocate		6
suffocating		1
suffocation		1
suffolk		282
suffolk's		12
suffrage		1
suffrages		4
sug'red		4
sugar		18
sugarsop		1
suggest		8
suggested		6
suggestion		15
suggestions		4
suggests		2
suis		4
suit		199
suit's		1
suitable		1
suited		12
suiting		2
suitor		29
suitors		24
suits		45
suivez-vous		1
sullen		21
sullens		1
sullied		2
sullies		1
sully		4
sulph'rous		2
sulpherous		1
sulphur		5
sulphurous		3
sultan		1
sultry		2
sum		71
sumless		1
summ'd		1
summa		1
summary		2
summer		60
summer'd		1
summer's		31
summer-birds		2
summer-flies		2
summer-seeming		1
summer-swelling		1
summers		7
summit		3
summon		14
summon'd		4
summoners		1
summons		12
sumpter		2
sumptuous		4
sumptuously		1
sums		22
sun		303
sun's		9
sun-beamed		2
sun-bright		1
sun-burnt		1
sun-expelling		1
sun-rise		1
sunbeams		1
sunburning		2
sunburnt		2
sund'red		2
sunday		10
sundays		5
sunder		10
sunders		1
sundry		4
sung		25
sunk		4
sunken		4
sunny		3
sunrising		1
suns		13
sunset		5
sunshine		8
sup		22
super-dainty		1
superficial		2
superficially		3
superfluity		4
superfluous		16
superfluously		1
superflux		1
superior		1
supernal		1
supernatural		2
superpraise		1
superscript		1
superscription		4
superserviceable		1
superstition		1
superstitious		4
superstitiously		2
supersubtle		2
supervise		2
supervisor		1
supp'd		7
supper		71
supper-time		8
suppers		1
suppertime		2
supping		2
supplant		7
supple		7
suppler		2
suppliance		1
suppliant		8
suppliants		1
supplicant		1
supplication		7
supplications		4
supplie		2
supplied		13
supplies		5
suppliest		1
supply		37
supplyant		1
supplying		1
supplyment		2
support		17
supportable		2
supportance		2
supported		2
supporter		2
supporters		1
supporting		1
supportor		1
suppos'd		19
supposal		1
suppose		38
supposed		17
supposes		3
supposest		1
supposing		4
supposition		4
suppress		8
suppress'd		5
suppressed		2
suppresseth		1
supremacy		6
supreme		7
sups		7
sur		2
sur-addition		1
sur-rein'd		1
surance		1
surcease		4
surd		1
sure		335
surecard		1
surely		45
surer		3
surest		2
sureties		1
surety		25
surety-like		1
surfeit		17
surfeit-swell'd		1
surfeited		5
surfeiter		1
surfeiting		5
surfeits		4
surge		12
surgeon		17
surgeon's		3
surgeons		2
surgere		1
surgery		6
surges		4
surly		12
surmis'd		1
surmise		10
surmised		1
surmises		5
surmount		4
surmounted		1
surmounts		1
surnam'd		2
surname		3
surnamed		4
surpasseth		1
surpassing		2
surplice		1
surplus		2
surpris'd		29
surprise		10
surprised		2
surrender		5
surrey		60
surreys		1
survey		19
survey'd		1
surveyest		1
surveying		1
surveyor		19
surveyors		1
surveys		2
survive		11
survives		3
survivor		2
susan		3
suspect		48
suspected		8
suspecting		1
suspects		7
suspend		3
suspense		2
suspicion		45
suspicions		1
suspicious		7
suspiration		1
suspire		3
sust'nance		1
sustain		21
sustain'd		2
sustaining		2
sutler		1
sutton		1
suum		2
swabber		2
swaddling		2
swag-bellied		1
swagg'rer		2
swagg'rers		5
swagg'ring		2
swagger		6
swagger'd		1
swaggerer		1
swaggerers		3
swaggering		7
swain		32
swain's		1
swains		2
swallow		14
swallow'd		10
swallow's		1
swallowed		11
swallowing		6
swallows		5
swam		2
swan		9
swan's		3
swan-like		1
swans		2
sware		2
swarm		6
swarming		2
swart		3
swart-complexioned		1
swarth		1
swarths		1
swarthy		1
swashers		1
swashing		2
swath		3
swathing		1
swathling		1
sway		50
sway'd		11
sway'st		2
swaying		1
sways		9
swear		323
swear'st		8
swear't		4
swearer		1
swearers		2
swearest		1
swearing		27
swearings		3
swears		32
sweat		43
sweat'st		1
sweaten		2
sweating		7
sweats		6
sweaty		2
sweep		13
sweeps		3
sweet		838
sweet'ned		1
sweet'st		4
sweet-complaining		1
sweet-fac'd		2
sweet-marjoram		1
sweet-savour'd		1
sweet-seasoned		1
sweet-suggesting		1
sweeten		9
sweetens		1
sweeter		16
sweetest		25
sweetheart		13
sweetheart's		1
sweeting		6
sweetly		30
sweetmeats		2
sweetness		10
sweets		22
swell		18
swell'd		5
swell's		1
swell'st		1
swelling		16
swellings		1
swells		11
swelter'd		1
sweno		1
swept		2
swerve		5
swerving		5
swift		71
swift-footed		1
swift-winged		2
swifter		13
swiftest		6
swiftly		9
swiftness		4
swill'd		1
swills		1
swim		14
swimmer		2
swimmers		1
swimming		2
swims		4
swine		10
swine-drunk		1
swine-keeping		1
swineherds		1
swing'd		8
swinge		2
swinge-bucklers		1
swinish		2
swinstead		4
switches		1
swits		2
switzers		1
swol'n		2
swoll'n		1
swoln		2
swoon		17
swooned		2
swooning		2
swoons		17
swoop		2
swoopstake		1
swor'st		3
sword		465
sword's		3
sword-and-buckler		1
sword-hilts		1
sword-men		2
sworder		2
swords		91
swore		59
sworn		151
sworn't		2
swounded		2
swounds		2
swum		2
swung		1
sycamore		5
sycorax		10
sylla		1
syllable		12
syllables		3
syllogism		1
symbols		1
sympathise		4
sympathiz'd		1
sympathize		4
sympathized		3
sympathy		14
synagogue		2
synod		5
synods		1
syracuse		264
syracusian		7
syracusians		1
syria		10
syrups		2
t		153
t'allay		1
t'assail		1
t'attend		2
t'envelop		1
t'have		1
t'one		2
t'other		7
t's		2
t'undeck		1
t'would		2
ta		1
ta'en		107
taber		2
table		71
table's		1
table-book		3
table-heart		1
table-talk		2
tabled		1
tables		15
tablet		1
tabor		17
taborer		1
tabors		1
tabourines		2
taciturnity		2
tack'd		1
tackle		5
tackle's		1
tackled		1
tackles		1
tackling		1
tacklings		2
tadpole		1
taffeta		5
taffety		1
tag		1
tagrag		1
tah		3
tail		30
tailor		58
tailor's		2
tailors		9
tails		1
taint		17
tainted		17
tainting		3
taints		7
tainture		1
tak'st		12
tak't		1
take		1255
take't		15
take-a		1
taken		112
taker		3
takes		118
takest		2
taketh		1
taking		37
taking-off		2
taking-up		1
tal		1
talbot		173
talbot's		15
talbotites		1
talbots		2
tale		142
tale's		1
tale.-prithee		1
talent		6
talents		25
taleporter		2
tales		27
talk		223
talk'd		31
talk'st		9
talked		1
talker		3
talkers		1
talkest		3
talking		27
talks		15
tall		42
taller		2
tallest		3
tallies		1
tallow		8
tallow-catch		2
tallow-face		2
tally		1
talons		4
tam		3
tam'd		4
tambourines		1
tame		40
tamed		1
tamely		4
tameness		2
tamer		1
tames		1
taming		2
taming-school		3
tamora		104
tamora's		1
tamworth		4
tan		1
tang		4
tangle		4
tangled		2
tank		1
tanlings		1
tann'd		1
tanned		1
tanner		2
tanquam		1
tanta		1
tantaene		1
tap		3
tape		3
taper		17
taper-light		2
tapers		15
tapestries		1
tapestry		7
taphouse		1
tapp'd		1
tapster		16
tapster's		1
tapsters		4
tar		3
tardied		2
tardily		2
tardiness		1
tardy		14
tardy-gaited		1
tarentum		1
targe		1
targes		2
target		5
targets		2
tarpeian		5
tarquin		6
tarquin's		2
tarquins		2
tarr'd		1
tarre		3
tarriance		1
tarried		7
tarries		2
tarry		50
tarrying		4
tart		2
tartar		4
tartar's		4
tartars		1
tartly		1
tartness		3
task		38
task'd		4
tasker		1
tasking		2
tasks		5
tassel		1
tassel-gentle		1
taste		101
tasted		8
tastes		4
tasting		2
tatt'red		1
tatter'd		1
tattered		3
tatters		1
tattle		1
tattling		3
tattlings		1
taught		51
taught't		1
taunt		7
taunted		1
taunting		1
tauntingly		1
taunts		12
taurus		12
tavern		26
taverns		4
tavy's		1
tawdry-lace		1
tawny		10
tawny-coats		2
tawny-finn'd		1
tax		12
tax'd		4
taxation		7
taxations		3
taxes		2
taxing		2
te		8
teach		114
teacher		2
teachers		3
teaches		7
teachest		5
teacheth		3
teaching		14
team		7
tear		102
tear-falling		1
tear-stain'd		1
tearful		1
tearing		10
tears		396
tearsheet		18
teat		3
tedious		49
tediously		2
tediousness		5
teem		4
teeming		5
teems		4
teen		8
teeth		79
teipsum		2
telamon		1
telamonius		2
tell		1127
tell's		2
tell'st		12
tell-a		2
tell-tale		4
tell-tales		2
teller		2
telling		29
tells		44
tellus		5
temp'rance		1
temp'rately		2
temp'red		1
temp'ring		2
temper		41
temper'd		13
temperality		1
temperance		11
temperate		12
temperately		2
tempers		2
tempest		53
tempest-toss'd		2
tempest-tossed		1
tempests		5
tempestuous		3
temple		33
temple-haunting		1
temples		14
temporal		9
temporary		1
temporiz'd		2
temporize		3
temporizer		1
temps		2
tempt		31
temptation		6
temptations		1
tempted		16
tempter		2
tempters		2
tempteth		1
tempting		4
tempts		6
ten		166
ten-times		1
tenable		1
tenant		4
tenantius		2
tenantless		3
tenants		6
tench		3
tend		36
tend'ring		5
tendance		6
tended		4
tender		152
tender'd		5
tender'st		1
tender-bodied		1
tender-feeling		1
tender-hearted		1
tender-hefted		1
tender-minded		2
tender-smelling		2
tendered		2
tenderly		6
tenderness		18
tenders		5
tending		7
tends		9
tenedos		1
tenement		1
tenements		2
tenfold		3
tennis		3
tennis-balls		1
tennis-court-keeper		1
tenour		17
tenours		1
tens		1
tent		158
tent-royal		1
tented		1
tenth		13
tenths		1
tents		28
tenure		4
tenures		2
tercel		1
tereus		4
term		30
term'd		5
termagant		2
termed		2
terminations		2
termless		1
terms		99
terra		2
terrace		3
terram		1
terras		1
terre		2
terrene		1
terrestrial		3
terrible		34
terribly		5
territories		21
territory		3
terror		35
terrors		7
tertian		2
tertio		1
test		6
testament		14
tested		1
tester		2
testern'd		1
testify		9
testimonied		1
testimonies		2
testimony		15
testiness		1
testril		1
testy		6
tetchy		3
tether		1
tetter		3
tevil		1
tewksbury		15
text		16
th		1173
th'art		20
th'imperial		1
th'monument		2
th'name		1
th's		2
th'sailors		1
th'search		2
th'unguided		1
thaes		1
thames		8
than		1920
than's		2
thane		32
thanes		8
thank		292
thank'd		6
thanked		8
thankful		23
thankfully		9
thankfulness		10
thanking		2
thankings		3
thankless		3
thanks		216
thanksgiving		2
thasos		1
that		11530
that's		406
that's-when		1
that-by		1
that-that		1
that-two		1
that-way-accomplish'd		2
that-young		1
thatch		2
thatch'd		4
thaw		5
thaw'd		3
thawing		1
thaws		1
the		28188
the.aedile,with		1
theatre		8
theban		2
thebes		1
thee		3955
thee't		1
thee-keep		1
thee-thou		1
theft		21
thefts		3
thein		1
their		2116
theirs		40
theise		1
them		2385
them-ding-dong		1
them.--thou		1
theme		39
theme-i		1
themes		3
themselves		202
themselves-brother		1
then		2429
then-hark		1
thence		134
thenceforth		1
theoric		5
there		2071
there's		396
there't		1
there-apple-johns		1
there-caesar		3
there-on		1
thereabout		1
thereabouts		6
thereafter		1
thereat		4
thereby		34
therefore		655
therefore-to		1
therein		63
thereof		52
thereon		9
thereto		20
thereunto		3
thereunto-as		1
thereupon		8
therewith		2
therewithal		14
thersites		148
these		1399
theseus		78
thessalian		1
thessaly		4
thetis		6
thews		3
they		2551
they'd		1
they'ld		1
they'll		49
they're		7
thick		32
thick-coming		1
thick-ey'd		1
thick-grown		1
thick-lipp'd		1
thick-lips		1
thick-pleached		1
thick-ribbed		1
thick-skin		2
thicken		1
thickens		3
thicker		3
thickest		4
thicket		6
thickskin		1
thief		87
thief's		1
thief-stol'n		2
thievery		5
thieves		60
thievish		5
thigh		12
thighs		6
thimble		4
thimbles		1
thin		26
thin-belly		1
thine		541
thine's		2
thing		433
thing's		4
things		380
think		1139
think'st		47
think't		4
think-flew		1
thinkest		7
thinking		52
thinkings		6
thinks		60
thinks't		1
thinkst		1
thinly		4
third		254
third's		3
third-borough		2
thirdly		2
thirst		11
thirsting		1
thirsts		1
thirsty		7
thirteen		5
thirties		1
thirtieth		2
thirty		28
thirty-one		2
thirty-three		1
this		7318
this's		2
this-on		2
this-your		1
thisby		61
thisby's		9
thisne		3
thistle		4
thistles		1
thither		128
thitherward		1
thoas		1
thomas		89
thorn		15
thorn-bush		3
thorns		18
thorny		7
thorough		13
thoroughly		6
those		579
thou		5666
thou'dst		10
thou'ldst		3
thou'lt		16
thou'rt		19
thou's		1
thou'st		2
thou't		8
thou-will		1
though		647
though't		3
thought		451
thought's		1
thought'st		1
thought-executing		1
thought-i		1
thought-sick		1
thoughtful		1
thoughts		333
thousand		337
thousand-fold		4
thousands		19
thracian		5
thraldom		1
thrall		6
thrall'd		3
thralled		1
thralls		1
thrash		2
thrasonical		2
thread		23
threadbare		2
threaden		2
threading		1
threat		12
threat'ned		8
threat'ner		1
threat'ning		17
threat'ningly		1
threaten		12
threaten'd		4
threaten'st		1
threatening		2
threatens		6
threatest		1
threats		19
three		425
three-and-twenty		1
three-farthing		1
three-farthings		1
three-fold		2
three-foot		2
three-headed		1
three-hoop'd		1
three-hours		1
three-inch		1
three-legg'd		1
three-man		2
three-nook'd		1
three-pil'd		2
three-pile		2
three-quarters		1
three-score		1
three-suited		1
three-thirds		1
threefold		8
threepence		4
threepile		1
threes		4
threescore		6
thresher		1
threshold		7
threw		29
threw'st		1
thrice		68
thrice-blessed		1
thrice-crowned		1
thrice-double		1
thrice-driven		1
thrice-fair		1
thrice-fam'd		1
thrice-famed		1
thrice-gentle		1
thrice-gracious		2
thrice-noble		2
thrice-puissant		1
thrice-renowned		1
thrice-repured		1
thrice-valiant		2
thrice-worthy		4
thrift		17
thriftless		4
thrifts		1
thrifty		5
thrill		2
thrill'd		1
thrilling		1
thrills		1
thrive		72
thrived		2
thrivers		1
thrives		4
thriving		2
throat		69
throats		37
throbbing		1
throbs		1
throca		1
throe		1
throes		6
thromuldo		1
thron'd		5
throne		109
throned		4
thrones		2
throng		19
throng'd		2
thronging		2
throngs		8
throstle		2
throttle		1
through		278
through't		2
throughfare		1
throughfares		1
throughly		14
throughout		7
throw		113
throw't		2
thrower-out		2
throwest		2
throwing		15
thrown		36
throws		22
thrum		2
thrumm'd		1
thrush		1
thrust		56
thrusteth		1
thrusting		5
thrusts		7
thumb		14
thumb-ring		1
thumbs		3
thump		8
thump'd		4
thund'rest		1
thund'ring		1
thunder		83
thunder's		2
thunder-bearer		1
thunder-claps		1
thunder-darter		1
thunder-like		1
thunder-master		1
thunder-stone		2
thunder-stroke		1
thunderbolt		7
thunderbolts		4
thunderer		1
thunders		10
thunderstone		2
thunderstroke		2
thurio		88
thurio's		1
thursday		19
thus		903
thwack		4
thwart		3
thwarted		4
thwarting		3
thwartings		1
thy		4108
thy-stout		1
thyme		2
thymus		1
thyreus		28
thyself		267
thyself-a		1
thyself-for		1
thyself-or		1
ti		2
tib's		1
tiber		10
tiberio		2
tibey		1
ticed		1
tick		1
tick-tack		1
tickl'd		1
tickle		11
tickle-brain		1
tickled		5
tickles		2
tickling		8
ticklish		1
tiddle-taddle		1
tide		67
tides		14
tidings		62
tidy		1
tie		21
tied		31
tied-up		1
ties		3
tiff		1
tiger		16
tiger's		4
tiger-footed		1
tigers		9
tight		3
tightly		3
tike		1
til		1
tile		1
till		628
till'd		1
till't		1
tillage		1
tilly-fally		1
tilly-vally		2
tilt		3
tilt-yard		1
tilter		2
tilth		2
tilting		3
tilts		3
tiltyard		1
tim'd		1
timandra		15
timber		3
timber'd		2
time		1572
time's		32
time-bettering		1
time-bewasted		1
time-honoured		1
time-pleaser		1
time-pleasers		1
timeless		8
timelier		1
timely		4
timely-parted		1
times		246
timon		356
timon's		45
timor		1
timorous		6
timorously		1
tinct		5
tincture		2
tinctures		1
tinder		1
tinder-box		1
tinder-like		1
tingling		2
tinker		10
tinker's		2
tinkers		3
tinsel		1
tiny		5
tip		3
tip-staves		2
tip-toe		1
tipp'd		1
tippling		1
tips		1
tipsy		1
tiptoe		1
tir'd		7
tire		18
tire-valiant		1
tired		16
tires		7
tirest		1
tiring		4
tiring-house		1
tirra-lirra		1
tirrits		1
tis		1427
tis!-whose		1
tish		4
tisick		3
tissue		2
titan		3
titan's		3
titania		43
titania's		1
tithe		5
tithe's		1
tithe-pig's		1
tithe-woman		1
tithed		1
tithing		2
titinius		45
title		99
title's		3
title-leaf		2
titled		2
titleless		2
titles		22
tittle-tattling		1
tittles		1
titular		1
titus		245
to		19540
to's		10
to't		150
to-and-fro-conflicting		1
to-be-pitied		1
to-commends		1
to-day		207
to-morrow		261
to-morrow's		3
to-night		226
to-who		1
toad		23
toad-spotted		1
toads		11
toadstool		1
toast		3
toasted		3
toasting-iron		2
toasts		1
toasts-and-butter		1
toaze		1
toby		218
toby's		1
tod		1
today		39
todpole		2
tods		1
toe		21
toes		3
toes-yoke		1
tofore		2
toge		1
toged		1
together		380
together?-now		1
toil		34
toil'd		3
toiled		2
toiling		1
toils		2
token		34
token'd		1
tokens		18
told		247
told'st		5
toledo		1
tolerable		2
toll		5
tolling		3
tom		30
tom's		6
tomb		86
tombe		1
tombed		1
tombless		1
tomboys		1
tombs		6
tomorrow		34
tomyris		1
ton		4
tongs		2
tongue		548
tongue's		8
tongue-tied		12
tongue-yet		1
tongueless		5
tongues		103
tonight		73
too		1474
too,.good		1
too-much		1
took		175
took'st		2
took't		4
tool		2
tools		4
tooth		30
tooth'd		1
tooth-drawer		1
toothache		7
toothpick		2
toothpicker		1
top		66
top-branch		1
top-full		2
top-mast		2
top-proud		1
topas		22
topful		1
topgallant		1
topless		1
topmast		3
topp'd		3
topping		1
topple		2
topples		2
tops		14
topsail		1
topsy-turvy		1
torch		32
torch-bearer		5
torch-bearers		2
torch-staves		1
torchbearer		2
torchbearers		4
torcher		1
torches		35
torchlight		1
tore		6
torment		35
torment'st		1
tormenta		1
tormente		1
tormented		1
tormenting		2
tormentors		1
torments		12
torn		17
torrent		3
tortive		1
tortoise		2
tortur'd		5
torture		36
tortured		2
torturer		3
torturers		1
tortures		5
torturest		1
torturing		2
toryne		3
toss		4
toss'd		5
toss-pots		1
tosseth		1
tossing		2
tot		3
total		3
totally		2
tott'ring		3
tottered		1
totters		2
tou		1
touch		133
touch'd		60
touched		3
touches		29
